Date,No of Trans,Max,Min,Close,Volume
2021-08-17,706.0,594.0,582.1,583.9,119069.0
2021-08-18,1037.0,600.0,575.0,595.0,203897.0
2021-08-19,725.0,600.0,590.0,590.5,155462.0
2021-08-24,664.0,595.0,578.0,580.0,84503.0
2021-08-25,576.0,578.2,568.2,569.2,81382.0
2021-08-26,626.0,574.0,565.0,570.0,73544.0
2021-08-29,707.0,579.0,558.7,559.0,74915.0
2021-08-31,860.0,556.0,540.0,544.0,99639.0
2021-09-01,858.0,554.0,538.0,548.5,93937.0
2021-09-02,558.0,555.0,540.3,547.0,64932.0
2021-09-05,947.0,542.0,517.1,529.0,118899.0
2021-09-06,744.0,555.0,519.1,555.0,80904.0
2021-09-07,493.0,555.0,544.0,544.0,39266.0
2021-09-08,402.0,544.4,530.0,535.0,37797.0
2021-09-09,342.0,543.0,530.0,535.3,37249.0
2021-09-12,451.0,544.0,535.0,539.0,49372.0
2021-09-13,470.0,553.0,540.0,546.0,61708.0
2021-09-14,372.0,552.0,540.0,547.0,50050.0
2021-09-15,343.0,547.0,535.0,536.0,51866.0
2021-09-16,813.0,535.0,515.0,520.2,84511.0
2021-09-20,759.0,526.0,503.0,507.9,112904.0
2021-09-21,661.0,518.0,492.0,507.0,80684.0
2021-09-22,503.0,535.0,510.0,529.0,61892.0
2021-09-23,665.0,559.0,532.0,545.0,113896.0
2021-09-26,522.0,560.0,536.0,540.0,80063.0
2021-09-27,486.0,539.0,515.0,523.0,71015.0
2021-09-28,549.0,525.0,506.0,509.0,65077.0
2021-09-29,616.0,512.0,494.9,512.0,78586.0
2021-09-30,388.0,517.0,505.0,508.0,48902.0
2021-10-03,416.0,508.0,498.0,498.0,62039.0
2021-10-04,340.0,502.0,491.0,497.0,54880.0
2021-10-05,314.0,507.0,492.0,504.0,55864.0
2021-10-06,367.0,514.9,500.0,506.0,39844.0
2021-10-10,396.0,524.0,505.0,509.5,51759.0
2021-10-11,250.0,510.9,500.0,509.0,26076.0
2021-10-17,153.0,514.9,505.0,507.9,13824.0
2021-10-18,341.0,508.0,494.2,496.0,38949.0
2021-10-19,376.0,502.0,482.0,493.0,42712.0
2021-10-20,225.0,517.1,492.0,503.8,28247.0
2021-10-21,217.0,505.0,494.0,500.2,30079.0
2021-10-24,337.0,505.0,492.0,503.0,39448.0
2021-10-25,353.0,513.0,499.0,512.0,47523.0
2021-10-26,439.0,525.0,513.0,525.0,60461.0
2021-10-27,1041.0,558.5,516.0,551.0,193472.0
2021-10-28,569.0,560.0,538.0,538.0,91581.0
2021-10-31,590.0,544.0,524.0,532.0,75090.0
2021-11-01,520.0,535.0,520.0,521.0,66975.0
2021-11-02,315.0,529.9,515.0,528.5,30675.0
2021-11-03,611.0,549.0,533.0,542.9,103451.0
2021-11-08,301.0,544.0,528.0,528.0,27478.0
2021-11-09,346.0,530.0,512.0,515.0,53120.0
2021-11-11,382.0,520.0,500.0,507.0,68078.0
2021-11-14,289.0,510.0,497.0,508.9,36575.0
2021-11-15,247.0,514.9,506.0,506.5,27116.0
2021-11-16,336.0,513.0,500.0,508.0,48725.0
2021-11-17,262.0,518.0,508.2,512.9,47611.0
2021-11-18,197.0,511.0,503.1,508.2,19692.0
2021-11-21,250.0,510.0,502.5,504.0,39307.0
2021-11-22,178.0,509.0,503.0,504.2,20171.0
2021-11-23,266.0,505.0,495.0,497.1,36868.0
2021-11-24,243.0,498.9,495.1,495.9,36718.0
2021-11-25,224.0,499.5,491.0,495.0,40312.0
2021-11-28,505.0,495.0,470.0,476.0,64115.0
2021-11-29,229.0,483.0,469.0,477.5,25152.0
2021-11-30,280.0,480.0,468.0,473.0,35963.0
2021-12-01,192.0,475.0,470.0,473.0,28814.0
2021-12-02,264.0,476.9,467.0,467.0,37874.0
2021-12-05,462.0,465.0,444.0,446.0,68193.0
2021-12-06,438.0,459.0,430.0,451.0,68814.0
2021-12-07,253.0,456.9,448.0,448.0,28400.0
2021-12-08,215.0,445.0,437.0,441.0,27135.0
2021-12-09,254.0,440.0,430.0,439.0,40348.0
2021-12-12,322.0,441.0,421.0,421.0,32738.0
2021-12-13,352.0,421.7,406.1,421.0,50626.0
2021-12-14,138.0,440.0,420.5,437.0,12873.0
2021-12-15,363.0,453.0,430.0,435.0,34320.0
2021-12-16,221.0,441.0,430.1,441.0,42355.0
2021-12-20,1703.0,471.9,449.8,463.0,203606.0
2021-12-21,721.0,472.2,458.7,468.0,89845.0
2021-12-22,645.0,488.0,468.0,486.0,91095.0
2021-12-23,714.0,497.0,481.0,496.0,77234.0
2021-12-26,1002.0,502.0,495.0,500.0,130801.0
2021-12-27,816.0,510.0,491.0,493.0,88858.0
2021-12-28,659.0,498.0,488.0,494.0,91046.0
2021-12-29,1013.0,499.0,488.0,492.0,200533.0
2022-01-03,390.0,418.0,412.0,415.0,35929.0
2022-01-04,386.0,424.0,410.0,422.0,52990.0
2022-01-05,393.0,430.0,418.0,419.0,45591.0
2022-01-06,293.0,422.0,415.5,421.0,37485.0
2022-01-09,471.0,434.0,420.0,431.0,79470.0
2022-01-10,337.0,437.5,427.0,429.0,70123.0
2022-01-12,397.0,435.0,422.0,424.0,39598.0
2022-01-13,328.0,426.9,421.5,426.9,37250.0
2022-01-16,443.0,437.0,430.1,435.0,63396.0
2022-01-20,338.0,435.0,427.5,433.0,41039.0
